id,timestamp,device_timestamp,freeheapmemory,networktrafficvolume,packetsize,responsetime,errorrate,powerconsumption
22404,2024-08-25 13:19:37.760381+00,235449,48312,0,0,-1,0,0.03
22405,2024-08-25 13:19:38.704024+00,236449,48312,0,0,-1,0,0.02
22406,2024-08-25 13:19:39.696802+00,237449,48312,0,0,-1,0,0.02
22407,2024-08-25 13:19:40.706987+00,238449,48312,0,0,-1,0,0.02
22408,2024-08-25 13:19:41.695037+00,239449,48312,0,0,-1,0,0.05
22409,2024-08-25 13:19:42.819242+00,240449,48312,0,0,-1,0,0.05
22410,2024-08-25 13:19:43.691918+00,241449,48312,0,0,-1,0,0.05
22411,2024-08-25 13:19:44.705791+00,242449,48312,0,0,-1,0,0.09
22412,2024-08-25 13:19:45.722672+00,243449,48312,0,0,-1,0,0.07
22413,2024-08-25 13:19:46.708921+00,244449,48312,0,0,-1,0,0.05
22414,2024-08-25 13:19:47.702397+00,245449,48312,0,0,-1,0,0.09
22415,2024-08-25 13:19:48.754982+00,246449,48312,0,0,-1,0,0.02
22416,2024-08-25 13:19:49.736171+00,247449,48312,0,0,-1,0,0.05
22417,2024-08-25 13:19:50.714683+00,248449,48312,0,0,-1,0,0.05
22418,2024-08-25 13:19:51.689714+00,249449,48312,0,0,-1,0,0.02
22419,2024-08-25 13:19:52.697649+00,250449,48312,0,0,-1,0,0.07
22420,2024-08-25 13:19:53.697505+00,251449,48312,0,0,-1,0,0.03
22421,2024-08-25 13:19:54.691638+00,252449,48312,0,0,-1,0,0.03
22422,2024-08-25 13:19:55.710006+00,253449,48312,0,0,-1,0,0.07
22423,2024-08-25 13:19:56.692568+00,254449,48312,0,0,-1,0,0.07
22424,2024-08-25 13:19:57.688406+00,255449,48312,0,0,-1,0,0.03
22425,2024-08-25 13:19:58.692758+00,256449,48312,0,0,-1,0,0.03
22426,2024-08-25 13:19:59.703622+00,257449,48312,0,0,-1,0,0.05
22427,2024-08-25 13:20:00.690629+00,258449,48312,0,0,-1,0,0.03
22428,2024-08-25 13:20:01.693129+00,259449,48312,0,0,-1,0,0.05
22429,2024-08-25 13:20:02.700903+00,260449,48312,0,0,-1,0,0.05
22430,2024-08-25 13:20:03.69854+00,261449,48312,0,0,-1,0,0.03
22431,2024-08-25 13:20:04.717281+00,262449,48312,0,0,-1,0,0.05
22432,2024-08-25 13:20:05.715309+00,263449,48312,0,0,-1,0,0.05
22433,2024-08-25 13:20:06.699556+00,264449,48312,0,0,-1,0,0.03
22434,2024-08-25 13:20:07.706782+00,265449,48312,0,0,-1,0,0.03
